Season,Garden,Condition,Ear weight,Cob weight,Kernel weight,Rows,Clump,Variety
2013,CDG,Immature,2.4,2.4,0.0,NA,22,Hopi White
2013,CDG,Immature,0.4,0.4,0.0,NA,22,Hopi White
2013,CDG,Immature,0.8,0.8,0.0,NA,22,Hopi White
2013,CDG,Immature,0.3,0.3,0.0,NA,22,Hopi White
2013,CDG,Immature,0.3,0.3,0.0,NA,22,Hopi White
2013,CDG,Sparse,4.7,4.4,0.2999999999999998,10,22,Hopi White
2013,CDG,Full,26.1,14.0,12.100000000000001,12,25,Hopi White
2013,CDG,Full,11.7,7.2,4.499999999999999,10,25,Hopi White
2013,CDG,Immature,5.2,5.2,0.0,NA,25,Hopi White
2013,CDG,Immature,2.6,2.6,0.0,NA,25,Hopi White
2013,CDG,Immature,0.4,0.4,0.0,NA,25,Hopi White
2013,CDG,Immature,0.3,0.3,0.0,NA,25,Hopi White
2013,CDG,Immature,2.1,2.1,0.0,NA,27,Hopi White
2013,CDG,Immature,1.0,1.0,0.0,NA,27,Hopi White
2013,CDG,Immature,0.6,0.6,0.0,NA,27,Hopi White
2013,CDG,Immature,0.4,0.4,0.0,NA,27,Hopi White
2013,KUG,Immature,0.9,0.9,0.0,NA,3,Hopi Blue
2013,KUG,Partial,16.2,3.6,12.6,10,4,Hopi Blue
2013,KUG,Partial,18.8,4.2,14.600000000000001,10,4,Hopi Blue
2013,KUG,Partial,17.8,4.3,13.5,10,4,Hopi Blue
2013,KUG,Partial,13.4,7.4,6.0,10,4,Hopi Blue
2013,KUG,Partial,10.3,2.3,8.0,12,4,Hopi Blue
2013,KUG,Sparse,4.4,2.6,1.8000000000000003,8,4,Hopi Blue
2013,KUG,Immature,1.7,1.7,0.0,NA,5,Hopi Blue
2013,KUG,Sparse,4.4,2.4,2.0000000000000004,12,5,Hopi Blue
2013,KUG,Sparse,2.1,2.0,0.10000000000000009,NA,5,Hopi Blue
2013,KUG,Sparse,1.1,0.7,0.40000000000000013,6,5,Hopi Blue
2013,KUG,Immature,0.9,0.9,0.0,NA,6,Hopi Blue
2013,KUG,Partial,48.5,14.5,34.0,14,6,Hopi Blue
2013,KUG,Partial,26.4,7.8,18.599999999999998,12,6,Hopi Blue
2013,KUG,Sparse,2.6,2.4,0.20000000000000018,NA,6,Hopi Blue
2013,KUG,Immature,0.5,0.5,0.0,NA,7,Hopi Blue
2013,KUG,Immature,1.4,1.4,0.0,NA,8,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,8,Hopi Blue
2013,KUG,Partial,29.1,7.3,21.8,8,8,Hopi Blue
2013,KUG,Partial,24.4,8.7,15.7,12,8,Hopi Blue
2013,KUG,Partial,4.5,1.9,2.6,8,8,Hopi Blue
2013,KUG,Immature,5.2,5.2,0.0,NA,9,Hopi Blue
2013,KUG,Immature,0.8,0.8,0.0,NA,9,Hopi Blue
2013,KUG,Partial,12.5,4.2,8.3,8,9,Hopi Blue
2013,KUG,Sparse,6.0,6.0,0.0,NA,9,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,10,Hopi Blue
2013,KUG,Immature,1.8,1.8,0.0,NA,13,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,13,Hopi Blue
2013,KUG,Sparse,11.1,9.1,2.0,8,13,Hopi Blue
2013,KUG,Sparse,2.3,1.2,1.0999999999999999,NA,13,Hopi Blue
2013,KUG,Sparse,1.2,0.4,0.7999999999999999,NA,13,Hopi Blue
2013,KUG,Partial,24.8,6.5,18.3,12,15,Hopi Blue
2013,KUG,Partial,23.5,6.0,17.5,10,15,Hopi Blue
2013,KUG,Partial,28.2,9.1,19.1,10,15,Hopi Blue
2013,KUG,Partial,13.8,3.5,10.3,10,15,Hopi Blue
2013,KUG,Immature,0.6,0.6,0.0,NA,17,Hopi Blue
2013,KUG,Sparse,3.8,1.7,2.0999999999999996,8,17,Hopi Blue
2013,KUG,Sparse,2.2,1.6,0.6000000000000001,NA,17,Hopi Blue
2013,KUG,Sparse,1.6,1.1,0.5,NA,17,Hopi Blue
2013,KUG,Immature,1.0,1.0,0.0,NA,18,Hopi Blue
2013,KUG,Partial,18.8,7.6,11.200000000000001,8,18,Hopi Blue
2013,KUG,Sparse,12.1,8.3,3.799999999999999,10,18,Hopi Blue
2013,KUG,Sparse,2.6,1.6,1.0,6,18,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,19,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,19,Hopi Blue
2013,KUG,Partial,27.6,7.4,20.200000000000003,12,19,Hopi Blue
2013,KUG,Partial,39.7,9.1,30.6,14,19,Hopi Blue
2013,KUG,Sparse,14.0,6.2,7.8,12,19,Hopi Blue
2013,KUG,Sparse,4.6,3.4,1.1999999999999997,NA,19,Hopi Blue
2013,KUG,Immature,1.3,1.3,0.0,NA,20,Hopi Blue
2013,KUG,Immature,1.0,1.0,0.0,NA,20,Hopi Blue
2013,KUG,Immature,0.8,0.8,0.0,NA,20,Hopi Blue
2013,KUG,Immature,0.4,0.4,0.0,NA,20,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,20,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,20,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,20,Hopi Blue
2013,KUG,Sparse,0.4,0.3,0.10000000000000003,NA,20,Hopi Blue
2013,KUG,Sparse,0.7,0.6,0.09999999999999998,NA,20,Hopi Blue
2013,KUG,Sparse,0.1,0.1,0.0,NA,20,Hopi Blue
2013,KUG,Full,7.0,1.8,5.2,8,21,Hopi Blue
2013,KUG,Immature,0.6,0.6,0.0,NA,21,Hopi Blue
2013,KUG,Immature,0.2,0.2,0.0,NA,21,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,21,Hopi Blue
2013,KUG,Sparse,4.9,2.8,2.1000000000000005,8,21,Hopi Blue
2013,KUG,Sparse,2.1,2.0,0.10000000000000009,8,21,Hopi Blue
2013,KUG,Sparse,1.3,1.1,0.19999999999999996,NA,21,Hopi Blue
2013,KUG,Sparse,3.9,2.5,1.4,NA,21,Hopi Blue
2013,KUG,Immature,1.3,1.3,0.0,NA,23,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,23,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,23,Hopi Blue
2013,KUG,Sparse,1.1,1.0,0.10000000000000009,NA,23,Hopi Blue
2013,KUG,Full,14.2,3.6,10.6,8,24,Hopi Blue
2013,KUG,Partial,26.7,10.0,16.7,10,25,Hopi Blue
2013,KUG,Partial,17.4,4.8,12.599999999999998,12,25,Hopi Blue
2013,KUG,Sparse,5.9,4.4,1.5,8,25,Hopi Blue
2013,KUG,Full,33.7,6.5,27.200000000000003,10,28,Hopi Blue
2013,KUG,Immature,4.2,4.2,0.0,NA,28,Hopi Blue
2013,KUG,Partial,22.6,4.2,18.400000000000002,14,28,Hopi Blue
2013,KUG,Sparse,0.6,0.4,0.19999999999999996,NA,28,Hopi Blue
2013,KUG,Partial,17.0,4.1,12.9,10,29,Hopi Blue
2013,KUG,Sparse,9.1,5.3,3.8,8,29,Hopi Blue
2013,KUG,Sparse,3.9,1.2,2.7,6,29,Hopi Blue
2013,KUG,Sparse,5.2,3.0,2.2,NA,29,Hopi Blue
2013,KUG,Sparse,3.1,2.1,1.0,NA,29,Hopi Blue
2013,KUG,Sparse,2.2,1.1,1.1,NA,29,Hopi Blue
2013,KUG,Immature,0.1,0.1,0.0,NA,30,Hopi Blue
2013,KUG,Immature,0.2,0.2,0.0,NA,31,Hopi Blue
2013,PHG,Immature,2.8,2.8,0.0,8,18,Hopi Blue
2013,PHG,Immature,0.1,0.1,0.0,NA,18,Hopi Blue
2013,PHG,Immature,0.1,0.1,0.0,NA,18,Hopi Blue
2013,PLC,Immature,0.7,0.7,0.0,NA,7,Hopi Blue
2013,PLC,Immature,0.1,0.1,0.0,NA,7,Hopi Blue
2013,PLC,Immature,0.2,0.2,0.0,NA,8,Hopi Blue
2013,PLC,Immature,0.2,0.2,0.0,NA,9,Hopi Blue
2013,PLC,Immature,0.2,0.2,0.0,NA,9,Hopi Blue
